0.090099,4.855793
0.270206,3.122617
0.270725,20.084960
0.271197,36.988800
0.271669,53.833901
0.272141,70.620571
0.272613,87.349112
0.273085,104.019826
0.273557,120.633012
0.274029,137.188967
0.274501,153.687987
0.274973,170.130365
0.451343,113.826906
0.451815,123.875315
0.452287,133.902750
0.452759,143.909279
0.453231,153.894966
0.453703,163.859876
0.454175,173.804074
0.454647,183.727624
0.455119,193.630592
0.455591,203.513040
0.456063,213.375032
0.456535,223.216633
0.457007,233.037904
0.457479,242.838909
0.457951,252.619711
0.458423,262.380373
0.458895,272.120955
0.459367,281.841520
0.631961,212.137152
0.632433,219.242439
0.632905,226.337129
0.633377,233.421244
0.633849,240.494809
0.634321,247.557847
0.634793,254.610382
0.635265,261.652436
0.635737,268.684034
0.636209,275.705199
0.636681,282.715953
0.637153,289.716320
0.637625,296.706323
0.638097,303.685986
0.638569,310.655330
0.639041,317.614379
0.639513,324.563155
0.639985,331.501682
0.640457,338.429982
0.640929,345.348078
0.641401,352.255991
0.641873,359.153745
0.642345,366.041362
0.642817,372.918865
0.643289,379.786275
0.643761,386.643614
0.644233,393.490906
0.644705,400.328172
0.645177,407.155433
0.645649,413.972712
0.646121,420.780032
0.646593,427.577412
0.647065,434.364877
0.647537,441.142446
0.648009,447.910142
0.648481,454.667986
0.812580,368.502323
0.813052,373.938407
0.813524,379.368183
0.813996,384.791661
0.814468,390.208854
0.814940,395.619772
0.815412,401.024425
0.815884,406.422825
0.816356,411.814982
0.816828,417.200908
0.817300,422.580613
0.817772,427.954108
0.818244,433.321404
0.818716,438.682511
0.819188,444.037440
0.819660,449.386201
0.820132,454.728806
0.820604,460.065266
0.821076,465.395589
0.821548,470.719788
0.822020,476.037873
0.822492,481.349854
0.822964,486.655742
0.823436,491.955547
0.823908,497.249279
0.824380,502.536950
0.824852,507.818569
0.825324,513.094147
0.825796,518.363695
0.826268,523.627222
0.826740,528.884739
0.827212,534.136256
0.827684,539.381784
0.828156,544.621333
0.828628,549.854912
0.829100,555.082532
0.829572,560.304204
0.830044,565.519937
0.830516,570.729742
0.830988,575.933629
0.831460,581.131607
0.831932,586.323687
0.832404,591.509879
0.832876,596.690193
0.833348,601.864638
0.833820,607.033226
0.834292,612.195965
0.834764,617.352866
0.835236,622.503938
0.835708,627.649192
0.836180,632.788637
0.836652,637.922283
0.837124,643.050140
0.837596,648.172218
0.838068,653.288527
0.838540,658.399075
0.839012,663.503874
0.839484,668.602932
0.839956,673.696260
0.840428,678.783866
0.840900,683.865761
0.841372,688.941955
0.841844,694.012456
0.842316,699.077275
0.842788,704.136420
0.843260,709.189902
0.843732,714.237730
0.844204,719.279914
0.844676,724.316462
0.845148,729.347385
0.845620,734.372691
0.846092,739.392391
0.993198,634.503443
0.993670,638.825064
0.994142,643.142581
0.994614,647.456000
0.995086,651.765327
0.995558,656.070568
0.996030,660.371729
0.996502,664.668815
0.996974,668.961832
0.997446,673.250786
0.997918,677.535683
0.998390,681.816529
0.998862,686.093329
0.999334,690.366089
0.999806,694.634815
